hour,wave_height,water_temp,dif_tide_height,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.458333333,0.363831867,0.491823807,0.055319149,0.055476458,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.339589443,0.50128904,0.046808511,0.231172724,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.541666667,0.414662757,0.509944019,0.042553191,0.263994005,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.583333333,0.446334311,0.488582793,0.068085106,0.304458599,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.625,0.439296188,0.488914261,0.055319149,0.175721244,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.666666667,0.495835777,0.490969358,0.076595745,0.267171225,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.708333333,0.517888563,0.493665292,0.089361702,0.334132634,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.75,0.448680352,0.500626105,0.029787234,0.393930311,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.791666667,0.38744868,0.498924573,0.012765957,0.407808168,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.392766374,0.492118444,0.059574468,0.258898464,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.367741936,0.494946965,0.068085106,0.062510303,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.296187683,0.497200943,0.068085106,0.074709629,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.209384164,0.495764584,0.042553191,0.227276133,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.181231672,0.493223335,0.017021277,0.274185088,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.166764418,0.501915144,0.008510638,0.25450231,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.172434018,0.506813495,0.038297872,0.144923192,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.241055719,0.497200943,0.059574468,0.156837767,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.433095937,0.493412745,0.076595745,0.269175186,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.549560117,0.490792575,0.068085106,0.398576246,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.712609971,0.487588391,0.038297872,0.455376545,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.725806452,0.487505525,0.012765957,0.468302735,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.740762464,0.484936653,0.025531915,0.388535032,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.679178886,0.494052004,0.038297872,0.319595354,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.439530792,0.499852681,0.059574468,0.245859873,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.512023461,0.500184149,0.068085106,0.045784938,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.420527859,0.505984826,0.072340426,0.068602473,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.541666667,0.309090909,0.507586918,0.025531915,0.179467966,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.583333333,0.284164223,0.524629862,0.029787234,0.149082053,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.625,0.273900294,0.52327637,0.029787234,0.140502061,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.300377042,0.522581867,0.072340426,0.181694589,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.708333333,0.31143695,0.523497349,0.072340426,0.229823904,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.75,0.320485966,0.519361899,0.059574468,0.328908633,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.791666667,0.307214076,0.512448439,0.029787234,0.410325965,1,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.833333333,0.31143695,0.512050678,0.038297872,0.412843762,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.305806452,0.501178551,0.05106383,0.320224803,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.276246334,0.5097967,0.05106383,0.36770326,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.257478006,0.524933706,0.046808511,0.167328587,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.246334311,0.522889658,0.021276596,0.012738854,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.267800587,0.520271067,0.025531915,0.064488572,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.264516129,0.517751915,0.012765957,0.176770326,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.33255132,0.518746317,0.029787234,0.084451105,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.360703812,0.516047226,0.055319149,0.117465075,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.432844575,0.510956836,0.059574468,0.209666542,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.469794722,0.505487625,0.059574468,0.303409517,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.462756598,0.500294638,0.029787234,0.364256276,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.400586511,0.494770183,0.017021277,0.347920569,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.418181819,0.492118444,0.025531915,0.301910828,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.438123167,0.492228934,0.046808511,0.220681903,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.404105572,0.49874779,0.093617021,0.068864743,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.358357772,0.502283442,0.080851064,0.064668415,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.329032258,0.513774308,0.076595745,0.137055077,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.583333333,0.297360704,0.517972893,0.021276596,0.176770326,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.625,0.367741936,0.520182676,0.042553191,0.079055826,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.666666667,0.479178886,0.515100177,0.042553191,0.082352941,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.708333333,0.449853373,0.510680613,0.076595745,0.153990258,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.75,0.503812317,0.509133766,0.076595745,0.20134882,1,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.791666667,0.446568915,0.504095463,0.063829787,0.324720869,1,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.833333333,0.462756598,0.501344284,0.021276596,0.297339828,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.379472141,0.490350619,0.029787234,0.331734732,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.343108504,0.48659399,0.042553191,0.320494567,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.307214076,0.508736005,0.046808511,0.374896965,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.314956012,0.505156158,0.046808511,0.086699138,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.278005865,0.503996023,0.034042553,0.042412889,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.26568915,0.503167354,0.017021277,0.044885725,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.250439883,0.50493518,0.034042553,0.094042713,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.248093842,0.506482027,0.042553191,0.047808168,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.276246334,0.505819093,0.046808511,0.079055826,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.263929619,0.503498822,0.046808511,0.236867741,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.290322581,0.499189747,0.068085106,0.294327463,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.35601173,0.491897466,0.034042553,0.359610341,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.35085044,0.48871538,0.025531915,0.308175346,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.480351906,0.493223335,0.05106383,0.192581491,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.371260997,0.50615056,0.063829787,0.086699138,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.625,0.286099707,0.514569829,0.055319149,0.179048333,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.293841642,0.522392457,0.034042553,0.191907081,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.708333333,0.232609971,0.531010607,0.042553191,0.096320719,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.226979472,0.53432528,0.063829787,0.154589734,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.281524927,0.520735121,0.085106383,0.233720494,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.367741936,0.515100177,0.038297872,0.340906707,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.350146628,0.512779906,0.029787234,0.28317722,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.309090909,0.509133766,0.025531915,0.236118396,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.255131965,0.516426046,0.038297872,0.267590858,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.248093842,0.513774308,0.038297872,0.195054327,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.17771261,0.519740719,0.034042553,0.187261146,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.17771261,0.520403654,0.017021277,0.204945672,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.147800587,0.523221126,0.042553191,0.148969652,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.184750733,0.522392457,0.055319149,0.08385163,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.174193548,0.521232322,0.063829787,0.262944923,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.17771261,0.521066588,0.038297872,0.279580367,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.17771261,0.538302888,0.059574468,0.405470213,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.208211144,0.542059517,0.046808511,0.345822405,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.583333333,0.132668622,0.549175015,0.080851064,0.118980892,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.128445748,0.559848262,0.046808511,0.204046459,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.75,0.116715542,0.584266352,0.063829787,0.153390783,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.163636364,0.570786683,0.063829787,0.166279505,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.833333333,0.139002933,0.570455215,0.072340426,0.179767703,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.117888563,0.542611962,0.072340426,0.335331585,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.117888563,0.535982617,0.063829787,0.324541027,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.103812317,0.541783294,0.025531915,0.294642188,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.100293255,0.546258103,0.012765957,0.427950543,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.100293255,0.548467884,0.034042553,0.37819408,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.058064516,0.552887449,0.05106383,0.055676283,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.065102639,0.547915439,0.034042553,0.172573998,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.079178886,0.544711256,0.017021277,0.152791308,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.116715542,0.546479081,0.085106383,0.153390783,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.117888563,0.560511196,0.085106383,0.372199325,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.036950147,0.572112552,0.055319149,0.44953166,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.541666667,0.114369501,0.59067472,0.068085106,0.312851255,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.121407625,0.580067767,0.10212766,0.265192956,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.625,0.107331378,0.584708309,0.089361702,0.168077932,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.100293255,0.60293901,0.05106383,0.177070064,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.875,0.114369501,0.591337655,0.106382979,0.184263769,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.114369501,0.571449617,0.05106383,0.438741101,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.156598241,0.589017384,0.038297872,0.441888348,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.248093842,0.58824396,0.059574468,0.279880105,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.234017595,0.577747496,0.029787234,0.234170101,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.237536657,0.584708309,0.05106383,0.11952042,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.269208211,0.584708309,0.093617021,0.30026227,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.458333333,0.269208211,0.584708309,0.089361702,0.320944174,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.541666667,0.374780059,0.589348851,0.029787234,0.324990633,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.625,0.299706745,0.626473188,0.072340426,0.293967778,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.708333333,0.184750733,0.621169711,0.085106383,0.028699888,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.75,0.156598241,0.618517973,0.068085106,0.250805545,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.833333333,0.149560117,0.623489983,0.055319149,0.185612589,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.916666667,0.212903226,0.613214496,0.09787234,0.269689022,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.226979472,0.599955805,0.110638298,0.478306482,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.269208211,0.577747496,0.029787234,0.474260022,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.205865103,0.602607543,0.089361702,0.197751967,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.093255132,0.576421627,0.080851064,0.212588985,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.360703812,0.602607543,0.106382979,0.335331585,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.625,0.248093842,0.622495581,0.046808511,0.42435369,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.708333333,0.17771261,0.628461992,0.10212766,0.050281004,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.156598241,0.617192104,0.068085106,0.275983514,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.916666667,0.17771261,0.572775486,0.10212766,0.236418134,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.262170088,0.593989393,0.072340426,0.687823155,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.388856305,0.571449617,0.089361702,0.371300112,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.75,0.230498534,0.608905422,0.127659574,0.11412514,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.916666667,0.135483871,0.572775486,0.046808511,0.366804046,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.19882698,0.572112552,0.144680851,0.124016486,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.179472141,0.565980407,0.106382979,0.206294492,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.19882698,0.56614614,0.110638298,0.149194455,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.170674487,0.601281674,0.093617021,0.333533158,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.0228739,1,0.110638298,0.67253653,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.625,0.017008798,0.959432086,0.080851064,0.925889846,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.666666667,0.046920821,0.999815852,0.038297872,1,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.708333333,0.115542522,0.758839128,0.063829787,0.721723492,1,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.75,0.08914956,0.733205657,0.106382979,0.473735481,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.791666667,0.176539589,0.596585887,0.110638298,0.126938928,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.833333333,0.168328446,0.599403359,0.110638298,0.310753091,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.127859238,0.604541102,0.085106383,0.579018359,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.084457478,0.592166323,0.034042553,0.620756838,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.049266862,0.577637006,0.029787234,0.549269389,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.040469208,0.579404832,0.072340426,0.353690521,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.049853372,0.573769888,0.131914894,0.23499438,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.070967742,0.568742634,0.136170213,0.464518546,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.08797654,0.564930761,0.093617021,0.690146122,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.109677419,0.567954144,0.042553191,0.705562178,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.045395894,0.590232764,0.025531915,0.526189584,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.053958945,0.572720242,0.012765957,0.519895092,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.541666667,0.064516129,0.570952416,0.063829787,0.481753466,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.583333333,0.063695015,0.569129346,0.09787234,0.29136006,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.625,0.068621701,0.580620212,0.093617021,0.27658299,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.666666667,0.083870968,0.605425015,0.080851064,0.476732859,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.708333333,0.079178886,0.621556423,0.021276596,0.503934058,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.75,0.100879765,0.636361963,0.038297872,0.354364931,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.791666667,0.124340176,0.624373895,0.089361702,0.11479955,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
