hour,wave_height,current_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.666666667,0.28914956,0.128437617,0.410299374,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.708333333,0.301466275,0.319745223,0.292225201,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.75,0.279178886,0.402547771,0.206322609,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.270381232,0.34844511,0.192470956,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.26803519,0.185537655,0.250446828,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.241642229,0.064143874,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.194134897,0.183739228,0.464477212,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.182991202,0.330910453,0.563784629,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.158357771,0.410041214,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.173020528,0.374072686,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.152492669,0.320044961,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.156598241,0.198126639,0.562454302,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.167741935,0.136980142,0.458627833,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.185923754,0.323791682,0.31236652,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.213489736,0.404421131,0.213025022,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.188856305,0.433945298,0.154490617,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.150146627,0.373398276,0.1493521,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.141935484,0.239790184,0.223637176,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.148387097,0.063319595,0.321045576,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.121994135,0.128962158,0.420576408,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.107917888,0.256350693,0.51720286,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.113782991,0.406669164,0.581099196,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.095014663,0.375946047,0.594615729,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.117888563,0.340576995,0.562890974,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.120821115,0.146871487,0.469504021,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.125513196,0.125290371,0.354892761,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.133564383,0.28219626,0.24497319,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.146627566,0.384563507,0.182193923,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.173020528,0.36957662,0.172363718,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.232258065,0.212588985,0.238047364,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.202932551,0.064818284,0.331992851,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.166568915,0.092169352,0.426273458,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.149560117,0.278081678,0.499888293,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.157771261,0.351517422,0.577758977,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.147800587,0.337504683,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.137243402,0.263994005,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.143695015,0.179917572,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.162463343,0.133757962,0.415661305,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.176539589,0.290895466,0.288203753,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.182991202,0.367553391,0.178842717,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.170674487,0.398950918,0.136505809,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.158944281,0.337504683,0.141085791,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.144281525,0.19730236,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.135483871,0.049981266,0.286863271,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.103225807,0.104758336,0.385500447,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.096774194,0.235518921,0.471403038,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.130205279,0.383289621,0.56445487,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.117888563,0.351067816,0.561438785,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.666666667,0.108504399,0.379767703,0.538203753,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.708333333,0.107331378,0.176095916,0.465147453,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.106744868,0.161183964,0.349977659,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.104985338,0.305357812,0.263181412,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.096187684,0.321468715,0.204219112,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.096774194,0.235443986,0.207104558,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.09032258,0.204645935,0.236818588,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.079765396,0.082053203,0.279602324,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.071554252,0.089022106,0.384159964,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.068621701,0.175946047,0.468432734,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.065689149,0.272911203,0.521336014,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.068621701,0.350243537,0.56445487,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.062170088,0.254252529,0.55909294,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.065102639,0.177369801,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.099706745,0.126039715,0.408958892,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.100879765,0.210041214,0.330205541,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.08856305,0.298763582,0.220062556,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.096187684,0.322367928,0.167560322,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.136070381,0.307081304,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.156598241,0.236193331,0.204535299,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.13372434,0.113900337,0.241510277,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.104398827,0.057025103,0.348190349,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.092082111,0.108055451,0.462913315,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.080938416,0.243986512,0.555853441,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.092668622,0.255526414,0.597073279,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.085630499,0.230573248,0.590705987,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.08739003,0.245260397,0.486818588,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.083284457,0.162757587,0.402033065,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.118475073,0.26272012,0.296693476,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.131378299,0.335706257,0.199731903,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.194134897,0.343349569,0.1737042,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.290322581,0.288497565,0.192582663,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.316129033,0.170176096,0.261840929,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.316129033,0.030947921,0.348448556,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.300879765,0.091045335,0.419906166,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.272727273,0.113076058,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.258651026,0.213563132,0.528932082,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.278005865,0.224653428,0.533958892,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.320821114,0.142675159,0.504691689,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.337030125,0.121891073,0.424374441,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.541666667,0.070967742,0.236597977,0.465147453,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.085043988,0.22180592,0.299486148,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.625,0.060997068,0.347995504,0.154155496,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.666666667,0.070967742,0.4454852,0.067582663,1,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.071554252,0.367478456,0.046358356,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.055131965,0.244885725,0.118409294,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.791666667,0.057478006,0.088197827,0.251675603,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.028739003,0.149644061,0.404937444,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.02170088,0.271412514,0.567582663,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.024633431,0.505507681,0.708221627,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.02228739,0.491569876,0.756590706,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.02228739,0.427351068,0.717052349,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.02228739,0.238591233,0.590065046,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.032258064,0.22113151,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.046920821,0.458074185,0.207551385,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.056304985,0.579318096,0.063337802,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.070381232,0.53136006,0.030942806,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.073900293,0.384038966,0.097520107,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.069794722,0.358261521,0.217381591,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.073900293,0.147021356,0.359025916,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.055131965,0.117946797,0.477770331,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.049853372,0.315249157,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.040469208,0.43431997,0.61963807,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.5,0.034017595,0.4659423,0.611148347,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.032258064,0.40726864,0.534182306,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.583333333,0.070381232,0.208017984,0.42368494,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.625,0.090909091,0.236193331,0.284629133,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.09032258,0.445110528,0.164655943,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.174780058,0.400749344,0.100759607,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.208797654,0.281603597,0.102778035,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.197653959,0.126414387,0.198949955,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.127272727,0.135856126,0.345174263,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.102052786,0.294117647,0.499218052,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.075659824,0.496890221,0.635165326,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.04398827,0.470213563,0.713918678,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.036363637,0.475458973,0.721514745,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.033431085,0.382390408,0.648738628,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.039882698,0.204571,0.5032395,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.053372434,0.230947921,0.342381591,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.047507331,0.414012739,0.187444147,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.056891495,0.457699513,0.091041108,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.092668622,0.421431248,0.099307417,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.118475073,0.379617834,0.181523682,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.118475073,0.26002248,0.292560322,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.08914956,0.090221057,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.082111437,0.147321094,0.510835567,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.072140762,0.365979768,0.593386952,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.5,0.059237537,0.417684526,0.61963807,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.107331378,0.419482952,0.589030384,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.158357771,0.3795429,0.506702413,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.625,0.157184751,0.165155489,0.385165326,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.139002933,0.336980142,0.27256479,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.170674487,0.392356688,0.178006841,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.184750733,0.321843387,0.153820375,1,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.17829912,0.220906707,0.203753351,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.168328446,0.139228175,0.306188561,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.145454546,0.178119146,0.433087578,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.121407625,0.35384039,0.558422699,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.084457478,0.49434245,0.655160858,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.076246334,0.383964031,0.688002681,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.052199414,0.38089172,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.056891495,0.26863994,0.585902592,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.056304985,0.157287374,0.457774799,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.069208211,0.273660547,0.320375335,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.080938416,0.370775571,0.208333333,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.097947214,0.375346572,0.161974978,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.143108504,0.351067816,0.185433423,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.143695015,0.252229299,0.282171582,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.139589443,0.144848258,0.383042895,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.111170354,0.043904765,0.484361037,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.090909091,0.188684901,0.572832887,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.086803519,0.337354814,0.609807864,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.076246334,0.374147621,0.613941019,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.075073314,0.361708505,0.58668454,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.102052786,0.242038216,0.5032395,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.107917888,0.142450356,0.418453977,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.708333333,0.095601173,0.277032596,0.321827525,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.079765396,0.318696141,0.252345845,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.080938416,0.262869989,0.254803396,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.081524926,0.155414013,0.314008043,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.090909091,0.13660547,0.389633601,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.085630499,0.115024354,0.503909741,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.078005865,0.178044211,0.605004468,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.072727273,0.350243537,0.648011617,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.057478006,0.353465717,0.676756911,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.049266862,0.295766204,0.644548704,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.058064516,0.254552267,0.562890974,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.050439883,0.177369801,0.451072386,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.046920821,0.249756463,0.344727435,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.048093841,0.350618209,0.256925827,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.055718475,0.342075684,0.243856122,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.062170088,0.286249532,0.269101877,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.061583578,0.315848632,0.337801609,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.064516129,0.117721993,0.420968328,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.076246334,0.099363057,0.499664879,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.062756598,0.233195954,0.574731903,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.055718475,0.28452604,0.617627346,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.068035191,0.264893218,0.615840036,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.060997068,0.288272761,0.584450402,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.095601173,0.126564256,0.512622878,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.073900293,0.185013113,0.412645219,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
