hour,current_dir,water_temp,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.416666667,0.531967593,0.655366087,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.516736111,0.641720684,0.08490566,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.435,0.653487773,0.273584906,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.206136364,0.643709488,0.226415094,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.583333333,0.116689815,0.645532558,0.367924528,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.092337963,0.651664703,0.405660377,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.062824074,0.659233206,0.311320755,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.066412037,0.665033884,0.132075472,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.663333333,0.680502357,0.056603774,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.595638889,0.69780495,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.578819444,0.691054066,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.547939815,0.673541544,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.526342593,0.645256335,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.521893939,0.640876949,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.365454546,0.656546312,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.174328704,0.643654243,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.113125,0.649068209,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.103449074,0.647245138,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.086388889,0.629677372,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.036319444,0.63487036,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.331489899,0.630993197,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.694074074,0.635146582,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.607939815,0.640836771,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.543541667,0.659012227,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.511944444,0.648571008,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.508912037,0.630119328,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.467893519,0.642217885,0.396226415,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.541666667,0.281111111,0.640118592,0.367924528,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.583333333,0.151818182,0.638586811,0.301886792,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.089837963,0.63415218,0.396226415,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.081458333,0.648129052,0.349056604,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.04287037,0.642383618,0.396226415,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.336481481,0.638406011,0.377358491,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.791666667,0.691458333,0.636527696,0.377358491,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.833333333,0.589375,0.634041692,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.577685185,0.642991309,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.559490741,0.635864762,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.553409091,0.619361708,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.492083333,0.635201827,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.281111111,0.63790881,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.142523148,0.626749411,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.113726852,0.624594874,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.096018519,0.624650118,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.055185185,0.60669564,0.122641509,1,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.636944444,0.61155716,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.683657408,0.61338023,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.619675926,0.615148056,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.596944444,0.627256656,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.55025463,0.639400413,0.113207547,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.529015151,0.622977715,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.505486111,0.618076016,0.20754717,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.44459596,0.627678524,0.198113208,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.222939815,0.624484384,0.198113208,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.625,0.140949074,0.651222746,0.188679245,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.108240741,0.668182823,0.179245283,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.09625,0.657189157,0.160377358,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.076296296,0.674922658,0.160377358,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.791666667,0.407430556,0.69182749,0.283018868,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.598634259,0.692214202,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.570227273,0.667695666,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.56462963,0.646471715,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.563518519,0.628020035,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.529907408,0.628517236,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.441435185,0.636914408,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.216782407,0.628738215,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.099143519,0.622495581,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.084722222,0.62188789,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.071203704,0.61459561,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.259976852,0.612109605,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.915694444,0.619678109,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.631736111,0.620230554,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.583726852,0.618573217,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.546759259,0.630892752,0.047169811,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.526898148,0.626970389,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.521388889,0.617634061,0.235849057,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.477638889,0.620451533,0.216981132,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.335393519,0.616197702,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.625,0.182569444,0.617634061,0.132075472,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.129421296,0.67470168,0.29245283,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.115393519,0.693982027,0.301886792,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.099560185,0.674038745,0.254716981,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.791666667,0.204351852,0.645753536,0.226415094,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.658131313,0.695840253,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.587939815,0.683098851,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.572013889,0.656415734,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.554791667,0.635699028,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.562291667,0.622937537,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.515509259,0.627136123,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.34224537,0.625478786,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.172893519,0.620120065,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.087222222,0.61459561,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.083935185,0.620893488,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.070833333,0.613656453,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.571574074,0.620783,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.833541667,0.617247348,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.632962963,0.617578816,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.567430556,0.623655716,0.188679245,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.53212963,0.637245875,0.235849057,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.523703704,0.619788598,0.264150943,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.525208333,0.611004715,0.396226415,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.583333333,0.454722222,0.621611668,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.25525463,0.607966264,0.216981132,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.666666667,0.151805556,0.611612404,0.160377358,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.121489899,0.654919109,0.113207547,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.113287037,0.667354155,0.179245283,1,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.791666667,0.106342593,0.638682234,0.20754717,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.529652778,0.644980112,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.624097222,0.652548615,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.585509259,0.648129052,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.573009259,0.644261933,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.560115741,0.62625221,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.558912037,0.614982322,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.513356481,0.624097673,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.203587963,0.615590012,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.072847222,0.607358574,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.08875,0.604817325,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.084305556,0.61094947,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.052592593,0.609181644,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.268356481,0.614429876,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.764259259,0.610065557,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.614444444,0.610838981,0.20754717,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.555092593,0.618517973,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.519768519,0.620617266,0.160377358,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.517962963,0.601834119,0.20754717,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.496134259,0.602828521,0.188679245,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.358171296,0.608131998,0.29245283,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.12775463,0.599458604,0.216981132,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.080324074,0.596917355,0.198113208,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.109282407,0.604043901,0.132075472,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.077546296,0.598187979,0.056603774,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.045023148,0.596309664,0.169811321,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.742824074,0.59686211,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.659343434,0.597665667,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.559652778,0.593989393,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.534791667,0.607690042,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.521237374,0.600859806,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.517662037,0.589293607,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.434675926,0.58520551,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.159722222,0.581283147,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.115416667,0.577416028,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.118078704,0.589956541,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.070486111,0.581172658,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.26662037,0.570123748,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.926435185,0.577747496,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.783356481,0.581062169,0.283018868,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.635162037,0.581393636,0.330188679,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.553101852,0.588188716,0.264150943,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.517962963,0.588133471,0.283018868,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.51650463,0.570897172,0.20754717,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.462152778,0.574046111,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.247546296,0.571615351,0.160377358,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.175185185,0.572112552,0.160377358,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.140694444,0.576255893,0.216981132,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.093518519,0.581117413,0.235849057,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.080208333,0.563549646,0.349056604,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.57025463,0.561837066,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.878726852,0.566588097,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.712106481,0.566201385,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.564953704,0.568245434,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.537453704,0.572720242,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.504560185,0.570344726,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.493449074,0.562168533,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.316875,0.559130083,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.125601852,0.558632882,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.072291667,0.566698586,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.021319444,0.550843401,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.258194444,0.547749706,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.655648148,0.546534326,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.827847222,0.545318945,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.687523148,0.547583972,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.600810185,0.557472746,0.5,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.541666667,0.554930556,0.552942693,0.518867925,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.583333333,0.512523148,0.562886712,0.528301887,1,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.625,0.490856481,0.551395846,0.481132075,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.666666667,0.438055556,0.555925899,0.41509434,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
