hour,dif_tide_height,water_temp,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.166666667,0.085106383,0.224348115,0.458627833,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.089361702,0.244180907,0.31236652,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.042553191,0.239153654,0.213025022,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.034042553,0.241529169,0.154490617,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.034042553,0.251031232,0.1493521,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.089361702,0.262687832,0.223637176,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.072340426,0.27384723,0.321045576,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.059574468,0.281581467,0.420576408,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.059574468,0.290752062,0.51720286,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.038297872,0.278763995,0.581099196,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.029787234,0.257826311,0.594615729,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.05106383,0.242965527,0.562890974,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.085106383,0.240313789,0.469504021,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.09787234,0.256058486,0.354892761,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.085106383,0.295668827,0.24497319,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.080851064,0.292188421,0.182193923,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.05106383,0.290310106,0.172363718,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.09787234,0.278598262,0.238047364,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.072340426,0.275615056,0.331992851,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.059574468,0.271637449,0.426273458,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.063829787,0.279150707,0.499888293,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.05106383,0.276333235,0.577758977,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.034042553,0.260312316,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.034042553,0.260809517,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.085106383,0.252191367,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.080851064,0.236225692,0.415661305,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.110638298,0.25246759,0.288203753,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.089361702,0.243738951,0.178842717,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.072340426,0.250092074,0.136505809,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.046808511,0.250975987,0.141085791,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.05106383,0.26412419,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.072340426,0.279095463,0.286863271,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.093617021,0.304839422,0.385500447,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.119148936,0.293072333,0.471403038,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.085106383,0.300364614,0.56445487,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.093617021,0.302905864,0.561438785,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.059574468,0.286442987,0.538203753,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.068085106,0.249152917,0.465147453,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.059574468,0.280366088,0.349977659,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.068085106,0.29909399,0.263181412,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.072340426,0.292796111,0.204219112,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.063829787,0.292961845,0.207104558,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.080851064,0.288542281,0.236818588,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.089361702,0.29837581,0.279602324,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.093617021,0.297768121,0.384159964,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.059574468,0.299149234,0.468432734,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.068085106,0.294287714,0.521336014,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.042553191,0.28318356,0.56445487,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.063829787,0.264455657,0.55909294,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.085106383,0.271250737,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.080851064,0.26777033,0.408958892,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.10212766,0.269814378,0.330205541,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.068085106,0.253848704,0.220062556,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.046808511,0.277272393,0.167560322,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.068085106,0.283570271,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.174468085,0.279150707,0.204535299,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.204255319,0.284233206,0.241510277,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.157446809,0.296000295,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.583333333,0.076595745,0.304949912,0.462913315,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.089361702,0.298928256,0.555853441,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.089361702,0.300475103,0.597073279,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.080851064,0.298265321,0.590705987,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.106382979,0.292851355,0.486818588,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.05106383,0.298210076,0.402033065,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.09787234,0.288818504,0.296693476,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.089361702,0.283349293,0.199731903,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.10212766,0.284785651,0.1737042,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.076595745,0.280808043,0.192582663,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.093617021,0.282410136,0.261840929,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.085106383,0.281415734,0.348448556,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.046808511,0.277493371,0.419906166,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.063829787,0.287271656,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.038297872,0.291414997,0.528932082,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.034042553,0.278377284,0.533958892,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.05106383,0.27080878,0.504691689,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.076595745,0.271079981,0.424374441,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.085106383,0.331025339,0.465147453,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.09787234,0.315059664,0.299486148,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.625,0.059574468,0.313678551,0.154155496,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.038297872,0.343565852,0.067582663,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.034042553,0.373066441,0.046358356,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.75,0.072340426,0.377983206,0.118409294,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.106382979,0.378867119,0.251675603,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.09787234,0.414278875,0.404937444,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.09787234,0.400799204,0.567582663,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.059574468,0.365000736,0.708221627,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.025531915,0.332848409,0.756590706,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.05106383,0.319203005,0.717052349,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.10212766,0.319479228,0.590065046,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.127659574,0.320639364,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.106382979,0.322075722,0.207551385,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.05106383,0.33456099,0.063337802,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.025531915,0.338538598,0.030942806,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.046808511,0.33759944,0.097520107,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.110638298,0.362956688,0.217381591,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.076595745,0.367486741,0.359025916,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.046808511,0.363122422,0.477770331,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.046808511,0.365442693,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.029787234,0.378535651,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.034042553,0.345167944,0.611148347,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.055319149,0.331356806,0.534182306,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.076595745,0.332682675,0.42368494,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.085106383,0.367818208,0.284629133,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.666666667,0.05106383,0.397815999,0.164655943,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.025531915,0.397815999,0.100759607,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.034042553,0.379474809,0.102778035,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.089361702,0.373729375,0.198949955,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.068085106,0.386711844,0.345174263,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.10212766,0.396213907,0.499218052,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.063829787,0.386546111,0.635165326,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.029787234,0.375165734,0.713918678,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.017021277,0.355332941,0.721514745,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.080851064,0.338207131,0.648738628,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.089361702,0.339256777,0.5032395,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.093617021,0.33759944,0.342381591,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.080851064,0.34500221,0.187444147,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.025531915,0.356161609,0.091041108,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.046808511,0.353730848,0.099307417,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.063829787,0.376602092,0.181523682,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.076595745,0.393396435,0.292560322,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.072340426,0.399970536,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.05106383,0.405384502,0.510835567,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.029787234,0.392402033,0.593386952,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.017021277,0.394004125,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.055319149,0.372845463,0.589030384,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.059574468,0.355277696,0.506702413,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.068085106,0.356769299,0.385165326,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.085106383,0.406047437,0.27256479,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.708333333,0.034042553,0.405163524,0.178006841,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.034042553,0.393783147,0.153820375,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.05106383,0.376767825,0.203753351,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.076595745,0.378204184,0.306188561,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.085106383,0.391628609,0.433087578,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.080851064,0.391904832,0.558422699,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.39345168,0.655160858,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.046808511,0.379916765,0.688002681,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.046808511,0.378590896,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.068085106,0.348316883,0.585902592,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.068085106,0.346991014,0.457774799,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.085106383,0.358647614,0.320375335,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.059574468,0.37074617,0.208333333,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.017021277,0.362017531,0.161974978,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.034042553,0.358039923,0.185433423,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.068085106,0.370580436,0.282171582,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.055319149,0.385606954,0.383042895,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.055319149,0.415358655,0.484361037,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.042553191,0.399197113,0.572832887,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.017021277,0.40560548,0.609807864,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.021276596,0.381408368,0.613941019,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.021276596,0.39345168,0.58668454,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.055319149,0.352294491,0.5032395,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.042553191,0.35605112,0.418453977,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.072340426,0.409693577,0.321827525,1,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.75,0.063829787,0.402456541,0.252345845,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.046808511,0.39588244,0.254803396,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.068085106,0.397815999,0.314008043,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.076595745,0.413063494,0.389633601,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.068085106,0.429029169,0.503909741,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.038297872,0.419361373,0.605004468,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.034042553,0.394556571,0.648011617,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.021276596,0.382237036,0.676756911,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.042553191,0.38604891,0.644548704,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.05106383,0.380855922,0.562890974,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.046808511,0.380800678,0.451072386,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.089361702,0.375386712,0.344727435,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.029787234,0.371685327,0.256925827,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.025531915,0.381242634,0.243856122,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.034042553,0.398092222,0.269101877,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.046808511,0.419416618,0.337801609,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.046808511,0.4337802,0.420968328,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.034042553,0.413505451,0.499664879,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.042553191,0.405881703,0.574731903,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.021276596,0.424443872,0.617627346,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.021276596,0.407152328,0.615840036,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.034042553,0.43389069,0.584450402,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.055319149,0.413671185,0.512622878,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.063829787,0.42648792,0.412645219,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.038297872,0.427427077,0.332551385,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.029787234,0.424885828,0.306523682,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.038297872,0.42466485,0.31411975,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.875,0.025531915,0.426653653,0.377457551,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.05106383,0.431294196,0.435656836,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.432178109,0.509606792,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.042553191,0.428808191,0.586796247,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.017021277,0.424941073,0.620280842,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.017021277,0.412566293,0.627457552,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.046808511,0.384999264,0.592493298,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.055319149,0.388313936,0.509159964,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.055319149,0.388755893,0.41476765,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.05106383,0.400633471,0.338695264,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.038297872,0.422344579,0.280495979,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.038297872,0.426874632,0.281724754,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.038297872,0.429029169,0.309428061,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.038297872,0.426653653,0.351429848,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.080851064,0.420059464,0.444816801,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.076595745,0.423062758,0.506143878,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.072340426,0.431791396,0.547475424,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
