hour,wave_height,current_dir,wind_dir,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(drifting),p(pred|drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5,0.339589443,0.547685185,0.534166667,0.046808511,0,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.541666667,0.414662757,0.559876543,0.535277778,0.042553191,0,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.583333333,0.446334311,0.533981481,0.516944444,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.439296188,0.399768519,0.561666667,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.495835777,0.194444444,0.596388889,0.076595745,0,1,12,0.010695187,0.221092457,0.003059255,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.002413566
0.708333333,0.517888563,0.139074074,0.571111111,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.448680352,0.093657407,0.5025,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.38744868,0.090222222,0.540277778,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.392766374,0.10537037,0.535,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.367741936,0.775055556,0.500277778,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.296187683,0.660787037,0.502222222,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.209384164,0.556898148,0.326388889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.181231672,0.544444444,0.436944444,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.166764418,0.589907408,0.476388889,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.172434018,0.561875,0.524166667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.241055719,0.470416667,0.5425,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.433095937,0.153253968,0.571388889,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.549560117,0.116064815,0.574444444,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.712609971,0.112361111,0.583055556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.725806452,0.087013889,0.583611111,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.740762464,0.076296296,0.578333333,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.679178886,0.014166667,0.571666667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.439530792,0.279097222,0.573611111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.512023461,0.040138889,0.561388889,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.420527859,0.596701389,0.553055556,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.309090909,0.551018519,0.556388889,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.284164223,0.541284722,0.556944444,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.273900294,0.486944444,0.529444444,0.029787234,1,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.666666667,0.300377042,0.339285714,0.545555556,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.31143695,0.212962963,0.5375,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.320485966,0.12702381,0.508611111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.307214076,0.100666667,0.5125,0.029787234,1,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.833333333,0.31143695,0.100555556,0.545,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.305806452,0.064888889,0.549444444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.276246334,0.514166667,0.543611111,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.257478006,0.791157408,0.510555556,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.246334311,0.532152778,0.433888889,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.267800587,0.565944444,0.477777778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.264516129,0.581111111,0.501388889,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.33255132,0.391527778,0.546388889,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.360703812,0.279761905,0.54,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.432844575,0.154236111,0.545,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.469794722,0.142083333,0.531388889,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.462756598,0.12087963,0.521666667,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.400586511,0.107407407,0.529166667,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.418181819,0.073703704,0.540833333,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.438123167,0.033194444,0.522222222,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.404105572,0.72662037,0.559166667,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.358357772,0.621574074,0.560555556,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.329032258,0.552708333,0.566388889,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.297360704,0.589907408,0.554444444,0.021276596,0,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.625,0.367741936,0.465,0.575277778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.479178886,0.42712963,0.654444444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.449853373,0.257777778,0.546111111,0.076595745,0,1,12,0.010695187,0.221092457,0.003059255,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.002413566
0.75,0.503812317,0.168425926,0.533611111,0.076595745,1,1,12,0.010695187,0.221092457,0.003059255,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.002413566
0.791666667,0.446568915,0.101666667,0.448333333,0.063829787,1,1,12,0.010695187,0.221092457,0.003059255,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.002413566
0.833333333,0.462756598,0.073263889,0.505833333,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.379472141,0.041944444,0.501944444,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.343108504,0.039027778,0.384722222,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.307214076,0.988055556,0.464444444,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.314956012,0.499722222,0.514722222,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.278005865,0.598333333,0.4775,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.26568915,0.617638889,0.483888889,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.250439883,0.655555556,0.481111111,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.248093842,0.543194444,0.438055556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.276246334,0.152222222,0.438611111,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.263929619,0.101388889,0.376388889,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.290322581,0.098555556,0.449166667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.35601173,0.066296296,0.533333333,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.35085044,0.057388889,0.577777778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.480351906,0.510347222,0.552777778,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.371260997,0.799583333,0.511666667,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.286099707,0.553055556,0.554166667,0.055319149,0,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.666666667,0.293841642,0.549722222,0.530555556,0.034042553,1,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.708333333,0.232609971,0.357722222,0.571388889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.226979472,0.265833333,0.636944444,0.063829787,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.281524927,0.177430556,0.648333333,0.085106383,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.875,0.367741936,0.092611111,0,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.350146628,0.066111111,0,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.309090909,0.349907408,0.503333333,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.255131965,0.660277778,0.586944444,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.248093842,0.991944444,0.430555556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.17771261,0.49537037,0.501111111,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.17771261,0.525833333,0.4975,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.147800587,0.278194444,0.263055556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.184750733,0.224351852,0,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.174193548,0.1,0,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.17771261,0.05625,0.658055556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.17771261,0.987777778,0.646666667,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.208211144,0.982222222,0.692222222,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.132668622,0.816388889,0.687777778,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.128445748,0.501527778,0.687222222,0.046808511,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.75,0.116715542,0.437407408,0.886388889,0.063829787,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.791666667,0.163636364,0.327222222,0.856944444,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.139002933,0.269583333,0.836666667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.117888563,0.154166667,0.071944444,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.117888563,0.128055556,0.2175,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.103812317,0.084375,0.147222222,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.100293255,0.961388889,0.117777778,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.100293255,0.663055556,0.882222222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.058064516,0.523055556,0.442222222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.065102639,0.546805556,0.584722222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.079178886,0.486111111,0.431666667,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.116715542,0.122314815,0.515,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.117888563,0.067916667,0.5425,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.036950147,0.021111111,0.569722222,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.114369501,0.990555556,0.605555556,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.121407625,0.011666667,0.583333333,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.107331378,0.635555556,0.578055556,0.089361702,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.791666667,0.100293255,0.431805556,0.513055556,0.05106383,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.875,0.114369501,0.249583333,0.505555556,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.114369501,0.129166667,0.499444444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.156598241,0.083888889,0.5,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.248093842,0.33962963,0.519722222,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.234017595,0.607222222,0.521666667,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.237536657,0.486388889,0.4975,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.269208211,0.149166667,0.504722222,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.269208211,0.156388889,0.528888889,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.374780059,0.087916667,0.54,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.299706745,0.340555556,0.535833333,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.184750733,0.175277778,0.558055556,0.085106383,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.75,0.156598241,0.525555556,0.536944444,0.068085106,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.833333333,0.149560117,0.469444444,0.533333333,0.055319149,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.916666667,0.212903226,0.198611111,0.513333333,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.226979472,0.110277778,0.505,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.269208211,0.064722222,0.515833333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.205865103,0.729444444,0.498888889,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.093255132,0.568611111,0.561111111,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.360703812,0.176388889,0.589166667,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.248093842,0.984722222,0.561666667,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.17771261,0.856111111,0.557222222,0.10212766,1,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.791666667,0.156598241,0.551111111,0.571388889,0.068085106,1,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.916666667,0.17771261,0.477222222,0.515833333,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.262170088,0.100555556,0.523333333,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.388856305,0.965,0.544722222,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.230498534,0.861527778,0.528333333,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.135483871,0.484166667,0.520555556,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.19882698,0.253055556,0.512777778,0.144680851,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.179472141,0.396458333,0.564722222,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.19882698,0.210833333,0.558611111,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.170674487,0.955277778,0.513055556,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.0228739,0.336851852,0.936944444,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.017008798,0.474305556,0.814444444,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.046920821,0.448981481,0.844166667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.115542522,0.488972222,0.862222222,0.063829787,1,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.75,0.08914956,0.767013889,0.909722222,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.176539589,0.668888889,0.970833333,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.168328446,0.573472222,0.963888889,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.127859238,0.583240741,0.987222222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.084457478,0.563402778,0.016944444,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.049266862,0.539768519,0.058333333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.040469208,0.495393519,0.214722222,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.049853372,0.296712963,0.167222222,0.131914894,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.070967742,0.112453704,0.124166667,0.136170213,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.08797654,0.057060185,0.354722222,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.109677419,0.05010101,0.326666667,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.045395894,0.535486111,0.623333333,0.025531915,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.5,0.053958945,0.549351852,0.648055556,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.064516129,0.543078704,0.651944444,0.063829787,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.063695015,0.45725,0.666111111,0.09787234,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.625,0.068621701,0.282175926,0.713333333,0.093617021,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.666666667,0.083870968,0.175138889,0.705555556,0.080851064,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.708333333,0.079178886,0.128865741,0.778888889,0.021276596,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.100879765,0.103703704,0.767777778,0.038297872,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.124340176,0.247175926,0.861388889,0.089361702,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.833333333,0.112609971,0.769513889,0.9725,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.093841642,0.656064815,0.853888889,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.083284457,0.579861111,0.878055556,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.074486803,0.569490741,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.062170088,0.564259259,0.385277778,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.060997068,0.543611111,0.341388889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.064516129,0.469027778,0.396666667,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.095014663,0.183263889,0.524722222,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.122580645,0.110462963,0.535833333,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.162463343,0.082152778,0.465833333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.196480939,0.051134259,0.426388889,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.205278593,0.018425926,0.491388889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.193548387,0.103356481,0.500277778,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.209970674,0.838402778,0.527777778,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.207624633,0.613194444,0.550277778,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.188269795,0.544444444,0.547222222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.194721408,0.536689815,0.569166667,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.201759531,0.556203704,0.571388889,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.214076247,0.526574074,0.5525,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.272727273,0.386481481,0.571666667,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.317302053,0.191967593,0.565555556,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.304985337,0.127638889,0.565,0.063829787,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.305571848,0.105462963,0.568055556,0.05106383,1,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.269794721,0.083148148,0.601666667,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.262756598,0.419861111,0.590555556,0.085106383,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
