hour,wave_height,water_temp,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.208333333,0.293841642,0.230425015,0.257847534,0.243967828,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.309677419,0.225453005,0.180866966,0.171023235,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.312609971,0.234789334,0.116591928,0.170352994,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.310263929,0.244070419,0.313901345,0.23603664,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.258064516,0.256997643,0.182361734,0.342828418,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.215249267,0.265892015,0.26980568,0.466711349,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.201759531,0.26340601,0.168161435,0.57126899,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.203519062,0.272797584,0.079970105,0.651027703,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.188269795,0.261030495,0.092675635,0.68085344,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.210557185,0.240148055,0.214499253,0.630473637,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.228152493,0.236170448,0.23916293,0.538762288,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.28914956,0.231529906,0.301943199,0.410299374,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.301466275,0.266112994,0.232436472,0.292225201,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.75,0.279178886,0.291359753,0.085201794,0.206322609,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.791666667,0.270381232,0.289426193,0.065769806,0.192470956,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.26803519,0.282023424,0.117339312,0.250446828,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.875,0.241642229,0.277659104,0.134529148,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.194134897,0.283128315,0.435724963,0.464477212,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.182991202,0.287492634,0.19431988,0.563784629,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.158357771,0.27456541,0.140508221,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.173020528,0.26412419,0.183856502,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.152492669,0.249594873,0.07922272,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.156598241,0.231806129,0.11509716,0.562454302,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.167741935,0.224348115,0.390134529,0.458627833,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.185923754,0.244180907,0.353512706,0.31236652,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.213489736,0.239153654,0.186846039,0.213025022,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.188856305,0.241529169,0.07922272,0.154490617,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.150146627,0.251031232,0.095665172,0.1493521,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.141935484,0.262687832,0.215994021,0.223637176,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.148387097,0.27384723,0.290732436,0.321045576,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.121994135,0.281581467,0.219730942,0.420576408,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.107917888,0.290752062,0.17264574,0.51720286,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.113782991,0.278763995,0.150224215,0.581099196,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.095014663,0.257826311,0.116591928,0.594615729,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.117888563,0.242965527,0.116591928,0.562890974,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.120821115,0.240313789,0.402092676,0.469504021,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.708333333,0.125513196,0.256058486,0.272047833,0.354892761,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.75,0.133564383,0.295668827,0.2122571,0.24497319,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.791666667,0.146627566,0.292188421,0.167414051,0.182193923,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.173020528,0.290310106,0.139013453,0.172363718,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.232258065,0.278598262,0.186846039,0.238047364,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.202932551,0.275615056,0.263826607,0.331992851,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.166568915,0.271637449,0.329596413,0.426273458,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.149560117,0.279150707,0.110612855,0.499888293,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.157771261,0.276333235,0.108370703,0.577758977,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.147800587,0.260312316,0.155455904,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.137243402,0.260809517,0.118086697,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.143695015,0.252191367,0.17264574,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.162463343,0.236225692,0.188340807,0.415661305,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.176539589,0.25246759,0.582212257,0.288203753,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.182991202,0.243738951,0.461883408,0.178842717,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.170674487,0.250092074,0.168161435,0.136505809,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.158944281,0.250975987,0.107623318,0.141085791,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.144281525,0.26412419,0.27877429,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.135483871,0.279095463,0.266816143,0.286863271,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.103225807,0.304839422,0.19431988,0.385500447,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.096774194,0.293072333,0.386397608,0.471403038,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.130205279,0.300364614,0.31838565,0.56445487,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.117888563,0.302905864,0.232436472,0.561438785,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.108504399,0.286442987,0.159192825,0.538203753,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.708333333,0.107331378,0.249152917,0.16367713,0.465147453,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.75,0.106744868,0.280366088,0.149476831,0.349977659,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.791666667,0.104985338,0.29909399,0.233931241,0.263181412,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.833333333,0.096187684,0.292796111,0.373692078,0.204219112,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.096774194,0.292961845,0.151718984,0.207104558,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.09032258,0.288542281,0.186098655,0.236818588,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.079765396,0.29837581,0.272047833,0.279602324,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.071554252,0.297768121,0.400597907,0.384159964,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.068621701,0.299149234,0.130792227,0.468432734,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.065689149,0.294287714,0.286995516,0.521336014,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.068621701,0.28318356,0.294469357,0.56445487,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.062170088,0.264455657,0.304932735,0.55909294,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.065102639,0.271250737,0.388639761,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.099706745,0.26777033,0.2122571,0.408958892,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.100879765,0.269814378,0.210014948,0.330205541,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.08856305,0.253848704,0.25186846,0.220062556,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.096187684,0.277272393,0.159192825,0.167560322,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.136070381,0.283570271,0.252615845,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.156598241,0.279150707,0.935724963,0.204535299,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.13372434,0.284233206,0.428251121,0.241510277,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.104398827,0.296000295,0.298953662,0.348190349,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.092082111,0.304949912,0.280269058,0.462913315,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.080938416,0.298928256,0.230941704,0.555853441,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.092668622,0.300475103,0.20328849,0.597073279,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.708333333,0.085630499,0.298265321,0.26083707,0.590705987,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.75,0.08739003,0.292851355,0.511958146,0.486818588,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.791666667,0.083284457,0.298210076,0.136023916,0.402033065,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.833333333,0.118475073,0.288818504,0.277279522,0.296693476,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.875,0.131378299,0.283349293,0.283258595,0.199731903,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.194134897,0.284785651,0.322869955,0.1737042,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.290322581,0.280808043,0.168161435,0.192582663,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.316129033,0.282410136,0.220478326,0.261840929,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.316129033,0.281415734,0.207772795,0.348448556,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.300879765,0.277493371,0.149476831,0.419906166,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.272727273,0.287271656,0.19058296,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.258651026,0.291414997,0.094170404,0.528932082,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.278005865,0.278377284,0.224962631,0.533958892,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.320821114,0.27080878,0.26083707,0.504691689,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.337030125,0.271079981,0.310911809,0.424374441,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.070967742,0.331025339,0.19955157,0.465147453,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.085043988,0.315059664,0.360239163,0.299486148,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.060997068,0.313678551,0.319133034,0.154155496,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.666666667,0.070967742,0.343565852,0.136023916,0.067582663,1,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.708333333,0.071554252,0.373066441,0.077727952,0.046358356,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.055131965,0.377983206,0.274289985,0.118409294,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.791666667,0.057478006,0.378867119,0.417040359,0.251675603,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.833333333,0.028739003,0.414278875,0.400597907,0.404937444,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.02170088,0.400799204,0.58445441,0.567582663,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.024633431,0.365000736,0.326606876,0.708221627,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.02228739,0.332848409,0.095665172,0.756590706,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.02228739,0.319203005,0.213751868,0.717052349,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.02228739,0.319479228,0.405829596,0.590065046,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.032258064,0.320639364,0.429745889,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.046920821,0.322075722,0.453662182,0.207551385,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.056304985,0.33456099,0.189835575,0.063337802,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.070381232,0.338538598,0.101644245,0.030942806,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.073900293,0.33759944,0.215246637,0.097520107,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.069794722,0.362956688,0.573243647,0.217381591,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.073900293,0.367486741,0.355007474,0.359025916,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.055131965,0.363122422,0.209267564,0.477770331,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.049853372,0.365442693,0.144245142,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.040469208,0.378535651,0.068759342,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.034017595,0.345167944,0.209267564,0.611148347,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.032258064,0.331356806,0.165171898,0.534182306,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.070381232,0.332682675,0.266068759,0.42368494,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.090909091,0.367818208,0.440209268,0.284629133,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.09032258,0.397815999,0.099402093,0.164655943,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.708333333,0.174780058,0.397815999,0.090433483,0.100759607,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.208797654,0.379474809,0.108370703,0.102778035,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.791666667,0.197653959,0.373729375,0.494768311,0.198949955,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.127272727,0.386711844,0.335575486,0.345174263,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.875,0.102052786,0.396213907,0.517189836,0.499218052,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.075659824,0.386546111,0.192077728,0.635165326,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.04398827,0.375165734,0.085201794,0.713918678,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.036363637,0.355332941,0.134529148,0.721514745,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.033431085,0.338207131,0.417787743,0.648738628,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.039882698,0.339256777,0.355754858,0.5032395,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.053372434,0.33759944,0.532137519,0.342381591,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.047507331,0.34500221,0.36696562,0.187444147,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.056891495,0.356161609,0.089686099,0.091041108,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.092668622,0.353730848,0.092675635,0.099307417,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.118475073,0.376602092,0.174887892,0.181523682,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.118475073,0.393396435,0.30941704,0.292560322,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.08914956,0.399970536,0.178624813,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.082111437,0.405384502,0.339312407,0.510835567,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.072140762,0.392402033,0.174140508,0.593386952,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.059237537,0.394004125,0.035874439,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.107331378,0.372845463,0.116591928,0.589030384,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.158357771,0.355277696,0.290732436,0.506702413,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.157184751,0.356769299,0.340059791,0.385165326,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.139002933,0.406047437,0.262331839,0.27256479,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.708333333,0.170674487,0.405163524,0.127055306,0.178006841,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.184750733,0.393783147,0.067264574,0.153820375,1,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.791666667,0.17829912,0.376767825,0.204035874,0.203753351,1,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.833333333,0.168328446,0.378204184,0.3632287,0.306188561,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.875,0.145454546,0.391628609,0.342301943,0.433087578,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.121407625,0.391904832,0.478325859,0.558422699,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.084457478,0.39345168,0.191330344,0.655160858,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.076246334,0.379916765,0.146487294,0.688002681,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.052199414,0.378590896,0.102391629,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.056891495,0.348316883,0.393124066,0.585902592,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.056304985,0.346991014,0.263826607,0.457774799,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.069208211,0.358647614,0.36696562,0.320375335,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.080938416,0.37074617,0.213751868,0.208333333,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.097947214,0.362017531,0.068011958,0.161974978,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.143108504,0.358039923,0.068011958,0.185433423,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.143695015,0.370580436,0.355007474,0.282171582,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.139589443,0.385606954,0.282511211,0.383042895,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.111170354,0.415358655,0.341554559,0.484361037,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.090909091,0.399197113,0.26083707,0.572832887,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.086803519,0.40560548,0.047832586,0.609807864,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.076246334,0.381408368,0.132286996,0.613941019,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.583333333,0.075073314,0.39345168,0.100896861,0.58668454,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.625,0.102052786,0.352294491,0.188340807,0.5032395,1,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.666666667,0.107917888,0.35605112,0.218983558,0.418453977,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.708333333,0.095601173,0.409693577,0.351270553,0.321827525,1,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.75,0.079765396,0.402456541,0.144992526,0.252345845,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.791666667,0.080938416,0.39588244,0.186846039,0.254803396,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.833333333,0.081524926,0.397815999,0.319880419,0.314008043,0,1,7,0.276327633,0.26270986,0.119762327,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.052479865
0.875,0.090909091,0.413063494,0.175635277,0.389633601,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.085630499,0.429029169,0.443946188,0.503909741,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.078005865,0.419361373,0.254857997,0.605004468,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.072727273,0.394556571,0.101644245,0.648011617,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.057478006,0.382237036,0.107623318,0.676756911,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.049266862,0.38604891,0.171150972,0.644548704,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.058064516,0.380855922,0.101644245,0.562890974,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.050439883,0.380800678,0.254857997,0.451072386,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.046920821,0.375386712,0.362481315,0.344727435,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.048093841,0.371685327,0.094917788,0.256925827,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
